Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1857337995.338,1897050116.55012,2097326250,2080796250,2051236250,2253090000,2028553750,1099559027.77778,652174990.837304,1185315468.46295,1880950864.41311,2392764853.42107,3199640815.4163,2258513974.0968,2545964540.88383,3212121650.97755,3480355258.04122,3922100793.5403,4348068242.19512,5611496257.14231,7184685781.51876,8052077248.14638,8896075004.63516,10677324852.8822,12881352893.6855,12044205549.6571,11926926615.8015,12890760315.146,12319834195.331,12776224496.9718,13228147516.1168,11386853113.0189,11861199830.8396,13019726211.7369,15156424015.1977,15401826127.2539,15162734205.2462,17930565118.8176,18916378860.5488,..
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,226.005421253526,85.0047512387156,22.5650526933696,7.79321853789217,12.7254778087103,33.1802743753956,20.6428588670596,0.389437653561617,0.0500181363468309,3.10758827031434,7.77052583431552,0.48400261181847,2.28001916938101,2.36658195679796,2.37072831904282,2.93268248162323,3.32087090389264,2.26692209450831,3.62604695579816,3.42912324722163,2.03159268395301,1.93762080205229,1.6258650440261,1.89617402592365,1.2754316836741,1.98666133171199,2.02805963071136,1.41109078954246,1.62088661717011,2.04147163139549,6.72520271530049,..
Albania,ALB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,220.933,213.827,207.742,200.884,194.071,190.045,186.721,181.278,176.931,171.922,167.35,164.487,161.057,156.707,153.534,151.071,149.649,147.233,147.545,145.827,138.768,137.798,136.635,135.146,134.115,133.755,131.735,129.084,128.714,127.84,127.21,125.625,123.24,121.291,119.91,118.502,116.932,134.619,113.276,112.103,110.606,109.086,107.491,106.344,105.25,104.528,104.124,97.193,97.633,96.591,95.606,94.095,93.879,93.142,89.576,86.126,82.916,79.586,76.657,74.029,114.508,122.111,..,..
Albania,ALB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,167.421,160.351,157.236,150.982,145.378,139.459,134.11,130.189,124.999,120.11,116.338,112.932,109.049,106.771,104.29,101.7,100.642,98.426,97.575,95.975,86.186,83.539,80.301,77.97,76.308,75.891,73.936,71.323,68.939,67.756,66.103,65.558,63.966,63.756,63.612,62.433,61.445,66.065,60.466,59.592,58.575,57.713,56.949,56.05,55.595,54.775,54.28,51.505,50.737,50.082,49.624,49.243,49.876,49.424,48.016,46.822,45.389,44.163,42.912,42.182,56.31,62.136,..,..
Albania,ALB,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.9,4.5,4.6,4.8,4.8,7.5,7.8,8.1,8.2,8.1,7.8,7.9,5.2,5.3,5,4.8,4.7,4.7,4.5,4.3,..,..,..,..
Albania,ALB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.7,71.2,66,61.2,57,53.1,49.5,46.3,43.5,41,38.8,36.9,35.4,34,32.8,31.7,30.6,29.6,28.6,27.5,26.4,25.2,24.1,22.9,21.7,20.4,19.1,17.8,16.5,15.3,14.1,12.9,11.9,10.9,10,9.3,8.8,8.5,8.4,8.3,8.3,8.4,8.4,8.4,..,..
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.4,88.7,81.3,74.8,69,63.7,58.9,54.8,51.1,47.9,45.2,42.8,40.8,39.1,37.6,36.3,35,33.8,32.5,31.2,29.9,28.5,27.2,25.8,24.4,22.9,21.5,20,18.5,17.1,15.8,14.5,13.3,12.2,11.2,10.5,9.9,9.6,9.4,9.3,9.3,9.4,9.4,9.5,..,..
Albania,ALB,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7,21.2,19.8,18.4,17.1,16,15.1,14.5,13.9,13.4,13,12.6,12.4,12.4,12.4,12.4,12.5,12.5,12.6,12.5,12.4,12.2,11.8,11.5,11.2,10.9,10.5,10,9.3,8.3,7.4,6.7,6.3,6.1,5.9,5.9,6,6.3,6.7,7,7.1,7.2,7.1,..,..
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9,..,..,..,..,..,..,29.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.6,..,..,..,..,..,..,61.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,..,..,..,..,..,..,24.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.4,..,..,..,..,..,..,5.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2723615451.30098,2434747055.94018,2001444543.91885,2702982017.63803,2909316435.2874,3136284306.85469,3039859187.45164,3370870376.29682,3852147026.77302,4257253264.08834,4863526896.57407,5077183093.88968,6766743956.88889,8707858912.12481,13209871625.9044,15557902754.033,17728240932.3158,20972113684.9558,26364491313.4471,33243706859.6596,42345829079.2062,44348590460.9288,45207167470.3497,48801369800.3675,53698548293.0745,57937868670.1937,63692007897.3834,66745818375.493,59089396860.4342,55634721572.7343,62048507531.3357,45715676428.2766,48003133346.9957,49945584452.6506,42543176828.9237,41764291671.7711,46941554225.3581,48177612042.1507,48187781984.4881,48640671734.9711,54790398570.3282,54744697926.068,56760355865.0082,67863850333.9526,85332581188.6107,103198212442.69,117027280155.386,134977082623.78,171000699876.747,137211003661.699,161207307027.185,200013098817.25,209059080929.499,209755003250.664,213809979836.314,165979224866.131,160034212126.018,170096988531.906,174910684781.571,171760275466.61,145743542982.628,163472387986.768,194998449769.085,..
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,6.59999999900017,2.62664165105635,3.65630712983236,6.17283950622715,4.69961240341694,8.23031665265143,9.43073540174557,11.989283322105,17.5239234455033,11.3486005086091,9.51782449754963,14.6548426360634,6.54250963007673,5.9671639303272,8.116397955171,10.4822870444467,12.3716091651299,7.44126091287247,5.91154496373489,9.30436125843166,16.6525343885432,25.8863869348513,31.6696619117149,20.5403261235827,29.0476561173071,29.7796264864999,18.6790758601749,5.73352275357187,4.95016163793114,2.64551113392799,0.339163189071768,4.22598834854673,1.41830192345051,4.268953958395,3.96180030257187,1.38244656662118,2.31149918514424,3.67899574741699,4.85859062814939,5.73706036145628,3.91106195534028,4.5242115050527,8.89145091062317,3.25423910998847,2.91692692067458,4.78444700693889,6.39769480268757,5.59111590961664,4.26999020467084,1.95176821052892,2.41513094083414,7.22606307415477,9.26551551551553,..
Algeria,DZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,585.748,585.925,617.179,461.11,464.704,466.74,470.159,470.6,470.467,471.322,467.727,462.344,454.74,445.929,437.377,426.171,415.306,401.958,389.545,373.304,357.691,336.287,313.904,291.68,265.398,244.692,230.092,220.773,199.963,201.13,198.029,197.356,199.727,199.93,214.589,213.963,187.98,183.983,181.296,164.327,159.175,152.528,147.159,143.015,138.371,134.892,132.766,131.201,127.462,121.076,117.447,115.023,116.076,111.636,107.89,101.649,99.763,100.076,97.97,95.854,114.976,95.798,..,..
Algeria,DZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,415.092,420.447,434.711,418.169,421.449,423.421,429.427,430.434,432.146,431.96,428.478,422.111,413.278,406.11,389.976,379.649,366.711,349.018,334.301,315.315,295.197,271.323,247.779,230.873,215.492,199.234,182.838,183.026,176.659,174.999,169.493,163.009,158.867,159.909,160.429,155.379,144.067,137.47,132.986,129.706,122.518,118.536,115.008,118.187,111.231,108.282,104.914,101.135,97.348,89.853,89.837,86.684,84.511,81.315,76.294,73.471,73.67,73.642,70.794,66.864,81.699,63.984,..,..
Algeria,DZA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,4.5,4.4,4.1,4,3.9,3.7,3.5,3.4,3.2,3,3,2.9,2.9,2.8,2.7,2.6,2.5,2.5,2.5,..,..,..,..
Algeria,DZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,145.6,145.7,145.9,146.3,146.8,147.3,147.6,147.7,147.4,146.5,144.9,142.5,139.6,136.2,132.3,128,123.4,118.7,113.6,108.1,101.9,94.8,86.3,76.9,67.6,59.6,53.3,48.9,46.1,44.5,43.6,43.1,42.8,42.3,41.7,41,40,39,38,36.8,35.6,34.3,32.9,31.6,30.3,29,27.8,26.6,25.6,24.7,23.9,23.3,22.8,22.4,22,21.7,21.4,21,20.6,20.1,19.6,19.2,..,..
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,240.8,240.8,241.4,242.3,243.4,244.3,245,245.3,244.6,242.6,239.2,234.1,228,220.8,212.6,203.7,194.1,184.3,173.8,162.5,149.9,135.3,119,102.3,87.2,74.7,65.3,59.1,55.3,53.1,51.9,51.3,50.8,50.2,49.4,48.5,47.3,46,44.7,43.2,41.7,40.1,38.5,36.9,35.3,33.8,32.3,31,29.8,28.7,27.8,27.1,26.5,26.1,25.7,25.3,24.9,24.5,24,23.5,22.9,22.3,..,..
Algeria,DZA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,71.4,70,68,65.6,63.2,60.7,58,55.5,53.2,50.8,48.6,46.1,43.5,40.2,36.7,33.3,30.3,27.9,26.2,25.2,24.6,24.4,24.3,24.2,24.1,24,23.8,23.6,23.3,23,22.7,22.3,21.9,21.5,21.1,20.5,19.9,19.3,18.8,18.4,18,17.8,17.5,17,16.5,15.9,15.4,15.2,15.5,15.9,16.1,16,15.6,..,..
American Samoa,ASM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,721000000,750000000,871000000,..
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,78617711.0965325,89406608.1458151,113414397.365635,150841639.297444,186557081.998137,220112572.205331,227283850.831271,253997897.226968,308020261.164149,411548748.354729,446377776.798001,388983266.199886,375914743.581006,327850042.515872,330073080.637098,346742714.675152,481996012.869071,611299924.540506,721425939.15155,795489582.04491,1028989692.06787,1106891361.53948,1209992020.29543,1007090269.86956,1017544068.8408,1178745282.8678,1224024139.21295,1180645571.8643,1211953994.05714,1239840639.57248,1429047881.84275,1546912331.8807,1755989353.9328,2361636235.17833,2895047587.11888,3159826891.50873,3456264324.63015,3952395030.09698,4085780202.87838,3674190066.44504,3449925693.58181,3629133062.55168,3188653258.61001,3193513470.43941,3271686452.47686,2789882569.1005,2896611878.6258,3000160414.63795,3218418631.67579,3155150255.91195,2891002460.29153,3325143693.28714,3352031094.22914,..
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2,10,9.8,9.6,9.3,9.1,8.9,8.7,8.4,8.1,7.9,7.6,7.3,7,6.8,6.5,6.3,6,5.8,5.6,5.4,5.1,4.9,4.6,4.4,4.2,4,3.9,3.7,3.5,3.3,3.2,3,2.9,2.8,2.7,2.6,..,..
Andorra,AND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,16.5,15.6,14.7,13.9,13.1,12.4,11.7,11.1,10.5,9.9,9.4,8.9,8.4,8,7.6,7.2,6.9,6.5,6.3,6,5.6,5.4,5.1,4.8,4.6,4.3,4.1,3.9,3.7,3.5,3.4,3.2,3.1,3,2.8,2.8,..,..
Andorra,AND,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,6.5,6.1,5.8,5.4,5.1,4.8,4.5,4.2,4,3.8,3.5,3.3,3.2,3,2.9,2.8,2.6,2.5,2.4,2.3,2.2,2.1,2,2,1.9,1.8,1.7,1.6,1.6,1.5,1.4,1.4,..,..
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.3,..,..,..,..,..
Angola,AGO,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2,..,..,..,..,..,..,..,35.4,..,..,..,..,..,..,..,..,..,42.2,..,..,..,..,..
Angola,AGO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.2,..,..,..,..,..,..,..,68.9,..,..,..,..,..,..,..,..,..,78,..,..,..,..,..
Angola,AGO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.4,..,..,..,..,..,..,..,37.5,..,..,..,..,..,..,..,..,..,52.9,..,..,..,..,..
Angola,AGO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4,..,..,..,..,..,..,..,14.6,..,..,..,..,..,..,..,..,..,31.1,..,..,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5934073603.67893,5553824463.8796,5553824463.8796,5787823808.69565,6135166254.1806,7558613008.02675,7076793822.74247,8089279284.61538,8775116269.23077,10207922517.0569,11236275842.8094,10401188707.2808,8307826847.39834,6084688935.80032,4438321017.39068,5538749259.94714,6535434716.00224,7675412600.66513,6506381416.53236,6152922942.24539,9129594815.57661,8936079251.42093,15285592486.2532,17812704627.0282,23552057820.4599,36970901023.7893,52381025102.321,65266415706.9741,88538664884.265,70307196474.1272,83799473759.7201,111789747670.59,128052915202.989,132339108708.408,135966802156.542,90496420626.179,52761617225.9253,73690155046.555,79450688232.0011,70897962712.6213,48501561230.001,66505129989.243,106782770714.619,..
